Word	POS	Joint Probability	
diminishing	VBG	6.03E-06	
grotesque	NN	6.03E-06	
Up	NNP	6.03E-06	
Just	VB	6.03E-06	
approaches	VBZ	6.03E-06	
wonders	NNS	6.03E-06	
qualified	VBD	6.03E-06	
knew	VB	6.03E-06	
Rights	NNPS	6.03E-06	
bias	NN	6.03E-06	
dismissed	VBD	6.03E-06	
sixty	JJ	6.03E-06	
boil	VB	6.03E-06	
pillow	NN	6.03E-06	
cold	VBN	6.03E-06	
frightened	JJ	6.03E-06	
stirred	VBD	6.03E-06	
expert	JJ	6.03E-06	
judging	VBG	6.03E-06	
scraped	VBD	6.03E-06	
kiss	VB	6.03E-06	
repel	VB	6.03E-06	
shotgun	NN	6.03E-06	
let's	NN	6.03E-06	
restless	JJ	6.03E-06	
mighty	RB	6.03E-06	
nude	NN	6.03E-06	
Athens	NNP	6.03E-06	
hastened	VBD	6.03E-06	
else	JJ	6.03E-06	
living	JJ	6.03E-06	
rental	NN	6.03E-06	
channel	NN	6.03E-06	
withdraw	VB	6.03E-06	
v.	FW	6.03E-06	
Precious	NNP	6.03E-06	
cleared	VBN	6.03E-06	
drops	VBZ	6.03E-06	
marketing	VBG	6.03E-06	
hated	VBN	6.03E-06	
la	FW	6.03E-06	
moist	NN	6.03E-06	
achievement	JJ	6.03E-06	
Skeletal	NNP	6.03E-06	
simple	NN	6.03E-06	
chooses	VBZ	6.03E-06	
yell	NN	6.03E-06	
purchasing	VBG	6.03E-06	
wake	VBP	6.03E-06	
rested	VBD	6.03E-06	
didn't	NNS	6.03E-06	
wider	NN	6.03E-06	
displayed	VBD	6.03E-06	
even	JJ	6.03E-06	
Gardens	NNPS	6.03E-06	
overcome	VBN	6.03E-06	
counseling	NN	6.03E-06	
leveled	VBD	6.03E-06	
struggled	VBD	6.03E-06	
offset	VB	6.03E-06	
girl's	NN	6.03E-06	
faithful	JJ	6.03E-06	
ultraviolet	NN	6.03E-06	
20th	JJ	6.03E-06	
closest	JJS	6.03E-06	
Juniors	NNPS	6.03E-06	
you're	VB	6.03E-06	
lunar	NN	6.03E-06	
Progress	NNP	6.03E-06	
toll-road	JJ	6.03E-06	
attendant	NN	6.03E-06	
publishing	NN	6.03E-06	
resulted	VBN	6.03E-06	
therein	RB	6.03E-06	
onset	VBN	6.03E-06	
criminal	NN	6.03E-06	
fitted	VBD	6.03E-06	
covered	JJ	6.03E-06	
prayed	VBD	6.03E-06	
mask	NN	6.03E-06	
can't	JJ	6.03E-06	
diagrams	NNS	6.03E-06	
urge	VB	6.03E-06	
stains	NNS	6.03E-06	
broaden	VB	6.03E-06	
built	VBP	6.03E-06	
vapor	NN	6.03E-06	
Being	NNP	6.03E-06	
supplement	VB	6.03E-06	
installed	VBD	6.03E-06	
O.K.	NNP	6.03E-06	
sure	VBP	6.03E-06	
recommended	JJ	6.03E-06	
testify	VB	6.03E-06	
foregoing	NN	6.03E-06	
destined	VBN	6.03E-06	
applicant	NN	6.03E-06	
destroyed	VBD	6.03E-06	
recall	VBP	6.03E-06	
entertained	VBN	6.03E-06	
embrace	NN	6.03E-06	
timely	JJ	6.03E-06	
favored	VBD	6.03E-06	
cried	VBN	6.03E-06	
tries	NNS	6.03E-06	
discharged	VBN	6.03E-06	
huddled	VBD	6.03E-06	
v.	NN	6.03E-06	
Winchester	NNP	6.03E-06	
raged	VBD	6.03E-06	
witnessed	VBD	6.03E-06	
preferred	VBN	6.03E-06	
rode	VBP	6.03E-06	
alongside	RB	6.03E-06	
cover	RB	6.03E-06	
pineapple	NN	6.03E-06	
sheep	JJ	6.03E-06	
undergraduate	JJ	6.03E-06	
strangers	NNS	6.03E-06	
boundary	JJ	6.03E-06	
dislike	NN	6.03E-06	
gifted	VBN	6.03E-06	
want	JJ	6.03E-06	
affirm	VB	6.03E-06	
brilliant	NN	6.03E-06	
cracking	NN	6.03E-06	
Got	VBD	6.03E-06	
mg/l	NN	6.03E-06	
scrap	NN	6.03E-06	
nursing	VBG	6.03E-06	
invented	VBD	6.03E-06	
diminished	VBN	6.03E-06	
requesting	VBG	6.03E-06	
legs	JJ	6.03E-06	
deliberate	NN	6.03E-06	
circled	VBD	6.03E-06	
chest	JJS	6.03E-06	
turns	NNS	6.03E-06	
screamed	VBN	6.03E-06	
delay	VB	6.03E-06	
nilpotent	JJ	6.03E-06	
prone	JJ	6.03E-06	
zeal	NN	6.03E-06	
dried	VBD	6.03E-06	
affixed	VBN	6.03E-06	
hard-surface	NN	6.03E-06	
cone	VB	6.03E-06	
Pretty	NNP	6.03E-06	
clarified	VBN	6.03E-06	
Forests	NNP	6.03E-06	
suspected	VBN	6.03E-06	
till	IN	6.03E-06	
enters	VBZ	6.03E-06	
residue	NN	6.03E-06	
Proof	NNP	6.03E-06	
manifest	JJS	6.03E-06	
care	VBP	6.03E-06	
scattered	VBD	6.03E-06	
premium	NN	6.03E-06	
Bears	NNP	6.03E-06	
thigh	NN	6.03E-06	
let's	JJ	6.03E-06	
ragged	JJ	6.03E-06	
Six	CD	6.03E-06	
guessed	VBN	6.03E-06	
processes	VBZ	6.03E-06	
frank	NN	6.03E-06	
Men	NN	6.03E-06	
forms	VBZ	6.03E-06	
Go	VB	6.03E-06	
threaten	VB	6.03E-06	
specimen	NN	6.03E-06	
dream	VB	6.03E-06	
night's	JJ	6.03E-06	
arose	VBD	6.03E-06	
burial	NN	6.03E-06	
marched	VBD	6.03E-06	
suspect	NN	6.03E-06	
employed	VBD	6.03E-06	
dated	JJ	6.03E-06	
dim	JJ	6.03E-06	
harder	RBR	6.03E-06	
filing	NN	6.03E-06	
planking	NN	6.03E-06	
embassy	NN	6.03E-06	
allotment	JJ	6.03E-06	
swayed	VBD	6.03E-06	
Korean	NNP	6.03E-06	
zero	NN	6.03E-06	
open	RP	6.03E-06	
prior	JJ	6.03E-06	
aerated	JJ	6.03E-06	
essays	NNS	6.03E-06	
puzzling	VBG	6.03E-06	
rests	NNS	6.03E-06	
tested	VBD	6.03E-06	
supports	VBZ	6.03E-06	
whereas	IN	6.03E-06	
secure	JJ	6.03E-06	
rent	VB	6.03E-06	
ruin	NN	6.03E-06	
surveyed	VBN	6.03E-06	
Thanks	NNS	6.03E-06	
county	JJ	6.03E-06	
surveying	VBG	6.03E-06	
discourage	VB	6.03E-06	
varied	VBD	6.03E-06	
split	VBN	6.03E-06	
rushing	VBG	6.03E-06	
thee	NN	6.03E-06	
germanium	NN	6.03E-06	
bouncing	VBG	6.03E-06	
wind	VB	6.03E-06	
attach	VB	6.03E-06	
tilted	VBD	6.03E-06	
alibi	NN	6.03E-06	
cultivated	VBN	6.03E-06	
approximate	JJ	6.03E-06	
sanction	NN	6.03E-06	
Southerners	NNP	6.03E-06	
enclosed	VBN	6.03E-06	
challenging	VBG	6.03E-06	
sailed	VBD	6.03E-06	
before	NN	6.03E-06	
protected	VBD	6.03E-06	
cheerful	JJ	6.03E-06	
p.	NN	6.03E-06	
mechanisms	NN	6.03E-06	
shape	VB	6.03E-06	
governor's	NN	6.03E-06	
chase	NN	6.03E-06	
flashlight	NN	6.03E-06	
delayed	VBD	6.03E-06	
vent	NN	6.03E-06	
guess	NN	6.03E-06	
avocado	NN	6.03E-06	
brighter	NN	6.03E-06	
disturb	VB	6.03E-06	
arrive	VBP	6.03E-06	
subsystems	NNS	6.03E-06	
mature	JJ	6.03E-06	
winding	VBG	6.03E-06	
separated	VBD	5.17E-06	
crisp	NN	5.17E-06	
Spring	NNP	5.17E-06	
squeeze	VB	5.17E-06	
crouched	VBN	5.17E-06	
visit	VBP	5.17E-06	
register	VB	5.17E-06	
Unit	NNP	5.17E-06	
begging	VBG	5.17E-06	
draped	VBD	5.17E-06	
lost	JJ	5.17E-06	
clearer	JJR	5.17E-06	
end	VBP	5.17E-06	
dish	JJ	5.17E-06	
leveled	VBN	5.17E-06	
worldly	JJ	5.17E-06	
fifteen	NN	5.17E-06	
versus	NN	5.17E-06	
yielding	VBG	5.17E-06	
bleeding	NN	5.17E-06	
dwelling	VBG	5.17E-06	
wired	VBD	5.17E-06	
record	VB	5.17E-06	
disciplined	VBN	5.17E-06	
lasting	JJ	5.17E-06	
DEAE-cellulose	NNP	5.17E-06	
umbrella	NN	5.17E-06	
musician	JJ	5.17E-06	
specific	NN	5.17E-06	
admired	VBN	5.17E-06	
drilling	NN	5.17E-06	
suburbs	NN	5.17E-06	
veteran	JJ	5.17E-06	
Yankees	NNP	5.17E-06	
fox	NN	5.17E-06	
rode	NN	5.17E-06	
applies	VBZ	5.17E-06	
handles	VBZ	5.17E-06	
crossed	JJ	5.17E-06	
explicit	NN	5.17E-06	
tries	VBZ	5.17E-06	
pretty	NN	5.17E-06	
dies	VBZ	5.17E-06	
Works	NNP	5.17E-06	
need	JJ	5.17E-06	
broken	NN	5.17E-06	
staged	VBD	5.17E-06	
rides	NNS	5.17E-06	
express	VBP	5.17E-06	
trusted	VBN	5.17E-06	
Start	VB	5.17E-06	
no.	RB	5.17E-06	
defeat	VB	5.17E-06	
contended	VBD	5.17E-06	
excited	JJ	5.17E-06	
Half	NNP	5.17E-06	
amusing	JJ	5.17E-06	
enjoy	VBP	5.17E-06	
store	VB	5.17E-06	
land	VB	5.17E-06	
recovered	VBN	5.17E-06	
Has	VBZ	5.17E-06	
consulting	VBG	5.17E-06	
summoned	VBD	5.17E-06	
misleading	JJ	5.17E-06	
steering	VBG	5.17E-06	
desires	VBZ	5.17E-06	
carefree	JJ	5.17E-06	
unto	JJ	5.17E-06	
token	JJ	5.17E-06	
crept	VBD	5.17E-06	
housed	VBN	5.17E-06	
united	VBN	5.17E-06	
hatred	VBD	5.17E-06	
miss	VBP	5.17E-06	
bubble	JJ	5.17E-06	
satisfied	VBD	5.17E-06	
heating	VBG	5.17E-06	
ally	NN	5.17E-06	
lighting	NN	5.17E-06	
waste	VB	5.17E-06	
melancholy	NN	5.17E-06	
dystopias	NN	5.17E-06	
conceded	VBD	5.17E-06	
greeted	VBN	5.17E-06	
plastic	JJ	5.17E-06	
repeat	NN	5.17E-06	
respected	VBD	5.17E-06	
poised	VBN	5.17E-06	
join	VBP	5.17E-06	
ill	RB	5.17E-06	
dock	NN	5.17E-06	
women's	JJ	5.17E-06	
Acting	VBG	5.17E-06	
art	JJ	5.17E-06	
ten	VBN	5.17E-06	
filly	RB	5.17E-06	
defensive	NN	5.17E-06	
raid	NN	5.17E-06	
dates	VBZ	5.17E-06	
registered	VBD	5.17E-06	
suburbs	NNS	5.17E-06	
practiced	VBN	5.17E-06	
wave	VBP	5.17E-06	
Often	VB	5.17E-06	
desire	VB	5.17E-06	
deduct	VBP	5.17E-06	
lists	VBZ	5.17E-06	
enters	NNS	5.17E-06	
hear	NN	5.17E-06	
Great	JJ	5.17E-06	
license	JJ	5.17E-06	
bet	NN	5.17E-06	
working	JJ	5.17E-06	
silver	JJ	5.17E-06	
bored	VBN	5.17E-06	
characterized	VBD	5.17E-06	
witnessed	VBN	5.17E-06	
figures	VBZ	5.17E-06	
Swiss	JJ	5.17E-06	
shop	VB	5.17E-06	
delighted	VBN	5.17E-06	
couldn't	NNS	5.17E-06	
forget	VBP	5.17E-06	
People	NNP	5.17E-06	
taking	NN	5.17E-06	
climb	VB	5.17E-06	
turning	NN	5.17E-06	
beaten	VBN	5.17E-06	
rendering	NN	5.17E-06	
crack	VB	5.17E-06	
burn	VB	5.17E-06	
concealed	VBN	5.17E-06	
appalling	JJ	5.17E-06	
lone	NN	5.17E-06	
Citizens	NNP	5.17E-06	
crimson	NN	5.17E-06	
arrest	VB	5.17E-06	
glowing	VBG	5.17E-06	
surplus	JJ	5.17E-06	
West	JJ	5.17E-06	
build	VBP	5.17E-06	
skilled	VBN	5.17E-06	
fragile	JJ	5.17E-06	
rot	NN	5.17E-06	
molded	VBN	5.17E-06	
half	DT	5.17E-06	
thrust	VBD	5.17E-06	
O'Banion	NN	5.17E-06	
escaped	VBD	5.17E-06	
cooks	NNS	5.17E-06	
metal	JJ	5.17E-06	
longing	NN	5.17E-06	
incest	NN	5.17E-06	
condemned	VBD	5.17E-06	
advocate	NN	5.17E-06	
born	NN	5.17E-06	
dull	NN	5.17E-06	
child	JJ	5.17E-06	
emerge	NN	5.17E-06	
tossed	VBN	5.17E-06	
manned	JJ	5.17E-06	
newt	NN	5.17E-06	
enlisted	VBN	5.17E-06	
cared	VBN	5.17E-06	
arrange	VB	5.17E-06	
sorbed	VBN	5.17E-06	
whereas	JJ	5.17E-06	
stretches	NNS	5.17E-06	
we'll	JJ	5.17E-06	
proven	VBN	5.17E-06	
African	NNP	5.17E-06	
ringing	VBG	5.17E-06	
promising	VBG	5.17E-06	
hollow	JJ	5.17E-06	
Between	IN	5.17E-06	
relaxed	JJ	5.17E-06	
nowadays	NNS	5.17E-06	
homely	RB	5.17E-06	
Hungarian	JJ	5.17E-06	
smells	VBZ	5.17E-06	
halfway	NN	5.17E-06	
summary	JJ	5.17E-06	
plowing	VBG	5.17E-06	
involved	JJ	5.17E-06	
molding	VBG	5.17E-06	
deaf	NN	5.17E-06	
dared	VBN	5.17E-06	
15th	CD	5.17E-06	
recall	NN	5.17E-06	
ate	VBP	5.17E-06	
seams	NNS	5.17E-06	
spared	VBN	5.17E-06	
wheeled	VBD	5.17E-06	
appreciated	VBD	5.17E-06	
derive	VB	5.17E-06	
commanding	VBG	5.17E-06	
Arts	NNPS	5.17E-06	
privileged	VBN	5.17E-06	
molded	VBD	5.17E-06	
received	JJ	5.17E-06	
ship	VB	5.17E-06	
eminent	JJ	5.17E-06	
faded	VBN	5.17E-06	
search	VB	5.17E-06	
steer	NN	5.17E-06	
swung	VB	5.17E-06	
deals	VBZ	5.17E-06	
spit	NN	5.17E-06	
replies	NNS	5.17E-06	
Presbyterian	NNP	5.17E-06	
Inside	IN	5.17E-06	
crossing	NN	5.17E-06	
vinegar	NN	5.17E-06	
Any	NNP	5.17E-06	
focused	VBN	5.17E-06	
drifted	VBN	5.17E-06	
sprawled	VBN	5.17E-06	
tremble	JJ	5.17E-06	
potent	JJ	5.17E-06	
exaggerate	VB	5.17E-06	
robbed	VBN	5.17E-06	
waking	NN	5.17E-06	
select	VBP	5.17E-06	
wildlife	JJ	5.17E-06	
half-man	JJ	5.17E-06	
fascinating	VBG	5.17E-06	
al	NN	5.17E-06	
Southerners	NNS	5.17E-06	
Student	NN	5.17E-06	
rounded	VBD	5.17E-06	
silly	RB	5.17E-06	
contrary	NN	5.17E-06	
onset	NN	5.17E-06	
trot	NN	5.17E-06	
heroic	JJ	5.17E-06	
vice-president	NN	5.17E-06	
hung	VBP	5.17E-06	
smoked	VBD	5.17E-06	
thin	NN	5.17E-06	
further	VB	5.17E-06	
survive	VBP	5.17E-06	
breaks	NNS	5.17E-06	
latter's	NN	5.17E-06	
giant	NN	5.17E-06	
cone	NN	5.17E-06	
glance	VB	5.17E-06	
wounded	VBD	5.17E-06	
remain	NN	5.17E-06	
flower	JJR	5.17E-06	
stiffened	VBD	5.17E-06	
master	VB	5.17E-06	
ultraviolet	JJ	5.17E-06	
End	NNP	5.17E-06	
divorce	VB	5.17E-06	
sweep	VB	5.17E-06	
erect	NN	5.17E-06	
disguised	VBN	5.17E-06	
Scottish	JJ	5.17E-06	
et	CC	5.17E-06	
consulted	VBD	5.17E-06	
ate	VBD	5.17E-06	
take	NN	5.17E-06	
Presidential	JJ	5.17E-06	
accomplished	VBD	5.17E-06	
requested	VBD	5.17E-06	
rack	NN	5.17E-06	
assist	NN	5.17E-06	
invented	VBN	5.17E-06	
Up	IN	5.17E-06	
sing	VB	5.17E-06	
Quite	NNP	5.17E-06	
alive	NN	5.17E-06	
stray	JJ	5.17E-06	
associate	VB	5.17E-06	
folk	JJ	5.17E-06	
can't	VBD	5.17E-06	
individual's	NN	5.17E-06	
stare	VB	5.17E-06	
prone	NN	5.17E-06	
crawl	VB	5.17E-06	
Confrontation	NN	5.17E-06	
wiped	VBN	5.17E-06	
you're	NNS	5.17E-06	
divide	VB	5.17E-06	
affixed	JJ	5.17E-06	
slept	VBN	5.17E-06	
Inside	NNP	5.17E-06	
danced	VBD	5.17E-06	
looks	NNS	5.17E-06	
Industry	NNP	5.17E-06	
underwater	NN	5.17E-06	
cost	VBN	5.17E-06	
shore	RB	5.17E-06	
confided	VBD	5.17E-06	
General	JJ	5.17E-06	
endured	VBN	5.17E-06	
organized	VBD	5.17E-06	
frustrated	JJ	5.17E-06	
transfer	VB	5.17E-06	
square	VB	5.17E-06	
merge	VB	5.17E-06	
grasped	VBD	5.17E-06	
bothered	VBD	5.17E-06	
repeat	VBP	5.17E-06	
organ	NN	5.17E-06	
coordinated	VBN	5.17E-06	
functioning	NN	5.17E-06	
blow	VB	5.17E-06	
lazy	JJ	5.17E-06	
Otherwise	NNP	5.17E-06	
honored	JJ	5.17E-06	
Once	NNP	5.17E-06	
blocked	VBD	5.17E-06	
let	VBN	5.17E-06	
wife's	JJ	5.17E-06	
lose	VBP	5.17E-06	
lock	VB	5.17E-06	
beloved	VBN	5.17E-06	
quit	VB	5.17E-06	
ocean	JJ	5.17E-06	
forthcoming	VBG	5.17E-06	
bloody	JJ	5.17E-06	
minute	JJ	5.17E-06	
sewer	NN	5.17E-06	
lift	NN	5.17E-06	
felt	NN	5.17E-06	
traps	NNS	5.17E-06	
freed	VBN	5.17E-06	
contended	VBN	5.17E-06	
Year	NN	5.17E-06	
signal	JJ	5.17E-06	
double	NN	5.17E-06	
contains	NNS	5.17E-06	
guarantee	NN	5.17E-06	
arched	VBN	5.17E-06	
Local	NNP	5.17E-06	
aide	NN	5.17E-06	
minor	NN	5.17E-06	
honest	NN	5.17E-06	
she's	JJ	5.17E-06	
republic	NN	5.17E-06	
Into	NNP	5.17E-06	
periodic	JJ	5.17E-06	
blank	NN	5.17E-06	
change	VBP	5.17E-06	
posted	VBD	5.17E-06	
awake	RB	5.17E-06	
unto	IN	5.17E-06	
organized	JJ	5.17E-06	
centralized	JJ	5.17E-06	
simplest	JJS	5.17E-06	
Af	NN	5.17E-06	
welcomed	VBD	5.17E-06	
formulaic	JJ	5.17E-06	
Eyes	NNP	5.17E-06	
telegraph	NN	5.17E-06	
rule	VB	5.17E-06	
founding	NN	5.17E-06	
wouldn't	VB	5.17E-06	
clung	VBD	5.17E-06	
claim	VBP	5.17E-06	
wounds	NNS	5.17E-06	
Form	NN	5.17E-06	
roaring	VBG	5.17E-06	
Isn't	NNP	5.17E-06	
disappear	VB	5.17E-06	
Mountains	NNP	5.17E-06	
dwelling	NN	5.17E-06	
roared	VBN	5.17E-06	
Giants	NNPS	5.17E-06	
requested	VBN	5.17E-06	
drag	NN	5.17E-06	
leap	NN	5.17E-06	
Religion	NN	5.17E-06	
they'll	JJ	5.17E-06	
reinforce	VB	5.17E-06	
eyebrows	NNS	5.17E-06	
prescribed	VBN	5.17E-06	
downward	RB	5.17E-06	
exercises	VBZ	5.17E-06	
conditioned	JJ	5.17E-06	
cleaned	VBD	5.17E-06	
ranges	NNS	5.17E-06	
trot	VB	5.17E-06	
ensemble	JJ	5.17E-06	
speaks	NN	5.17E-06	
counts	VBZ	5.17E-06	
Telephone	NNP	5.17E-06	
corrected	VBN	5.17E-06	
tends	NNS	5.17E-06	
tolerant	JJ	5.17E-06	
sings	NNS	5.17E-06	
limp	JJ	5.17E-06	
scared	JJ	5.17E-06	
grasp	NN	5.17E-06	
pray	VB	5.17E-06	
embarrassing	VBG	5.17E-06	
knew	NN	5.17E-06	
blocked	VBN	5.17E-06	
exhibit	VBP	5.17E-06	
third	NN	5.17E-06	
accept	VBP	5.17E-06	
17th	CD	5.17E-06	
ruin	VB	5.17E-06	
deny	VBP	5.17E-06	
impatient	JJ	5.17E-06	
ripe	JJ	5.17E-06	
dare	VBP	5.17E-06	
accumulated	VBN	5.17E-06	
lean	VB	5.17E-06	
indulge	VB	5.17E-06	
welcomed	VBN	5.17E-06	
nose	RB	5.17E-06	
fur	NN	5.17E-06	
doesn't	JJ	5.17E-06	
construct	VB	5.17E-06	
forest	JJ	5.17E-06	
couldn't	VB	5.17E-06	
foremost	NN	5.17E-06	
relied	VBN	5.17E-06	
afford	NN	5.17E-06	
await	VB	5.17E-06	
p.	VBZ	5.17E-06	
shaped	VBN	5.17E-06	
slipped	VBN	5.17E-06	
fishing	VBG	5.17E-06	
yearly	RB	5.17E-06	
beside	NN	5.17E-06	
heard	VB	5.17E-06	
Plains	NNP	5.17E-06	
hollow	NN	5.17E-06	
Who	NNP	5.17E-06	
level	JJ	5.17E-06	
celebrated	VBD	5.17E-06	
dense	JJ	5.17E-06	
accomplished	JJ	5.17E-06	
let	NN	5.17E-06	
publishing	VBG	5.17E-06	
enrolled	VBN	5.17E-06	
spoken	JJ	5.17E-06	
raising	NN	5.17E-06	
framing	NN	5.17E-06	
dispatch	NN	5.17E-06	
gambling	NN	5.17E-06	
pose	VB	5.17E-06	
interdependent	JJ	5.17E-06	
once	IN	5.17E-06	
persisted	VBD	5.17E-06	
comprise	VBP	5.17E-06	
hauled	VBD	5.17E-06	
upon	JJ	5.17E-06	
swollen	VBN	5.17E-06	
preaching	VBG	5.17E-06	
rental	JJ	5.17E-06	
Certain	NNP	5.17E-06	
hiding	NN	5.17E-06	
critic	JJ	5.17E-06	
ready	NN	5.17E-06	
solemn	JJ	5.17E-06	
bubble	NN	5.17E-06	
dictates	NNS	5.17E-06	
child's	JJ	5.17E-06	
reports	VBZ	5.17E-06	
view	VBP	5.17E-06	
convincing	VBG	5.17E-06	
wandered	VBD	5.17E-06	
Could	NNP	5.17E-06	
Presidents	NNS	5.17E-06	
Relations	NNP	5.17E-06	
women's	NN	5.17E-06	
home	VBN	5.17E-06	
condensed	JJ	5.17E-06	
mixing	VBG	5.17E-06	
repair	VB	5.17E-06	
kindly	RB	5.17E-06	
upon	RB	5.17E-06	
give	JJ	5.17E-06	
doubled	VBN	5.17E-06	
one-third	NN	5.17E-06	
pack	VB	5.17E-06	
cannot	NNS	5.17E-06	
amusing	VBG	5.17E-06	
starting	NN	5.17E-06	
melted	VBN	5.17E-06	
$10 	0	CD	5.17E-06
shaved	VBD	5.17E-06	
symbolized	VBN	5.17E-06	
Foods	NNP	5.17E-06	
acknowledge	VB	5.17E-06	
deep	NN	5.17E-06	
Whereas	IN	5.17E-06	
tougher	JJR	5.17E-06	
bed	VB	5.17E-06	
satisfying	VBG	5.17E-06	
wouldn't	RB	5.17E-06	
blessed	VBN	5.17E-06	
address	VB	5.17E-06	
halfway	RB	5.17E-06	
firing	NN	5.17E-06	
trailed	VBD	5.17E-06	
Near	IN	5.17E-06	
spoke	NN	5.17E-06	
voted	VBN	5.17E-06	
Deep	NNP	5.17E-06	
round	VB	5.17E-06	
stag	NN	5.17E-06	
isn't	JJ	5.17E-06	
sober	JJ	5.17E-06	
Right	RB	5.17E-06	
witty	JJ	5.17E-06	
coincide	VB	5.17E-06	
treats	NNS	5.17E-06	
absorbed	JJ	5.17E-06	
Information	NNP	5.17E-06	
you'll	PRP	5.17E-06	
Nothing	VBG	5.17E-06	
absolute	NN	5.17E-06	
drill	NN	5.17E-06	
shipping	NN	5.17E-06	
Birds	NNP	5.17E-06	
preceded	VBN	5.17E-06	
thousand	VBP	5.17E-06	
achieve	VBP	5.17E-06	
You're	JJ	5.17E-06	
boundary	NN	5.17E-06	
alleged	JJ	5.17E-06	
clearer	NN	5.17E-06	
epidemic	JJ	5.17E-06	
excited	VBD	5.17E-06	
one-half	JJ	5.17E-06	
rounded	VBN	5.17E-06	
sober	NN	5.17E-06	
editorial	JJ	5.17E-06	
evolved	VBN	5.17E-06	
reflect	VBP	5.17E-06	
urethane	NN	5.17E-06	
knelt	VBD	5.17E-06	
swear	VB	5.17E-06	
husband's	JJ	5.17E-06	
ankle	NN	5.17E-06	
cursed	VBD	5.17E-06	
founded	VBD	5.17E-06	
cast	VBN	5.17E-06	
expanded	VBN	4.31E-06	
binding	VBG	4.31E-06	
manufactured	VBN	4.31E-06	
boiled	VBD	4.31E-06	
used	JJ	4.31E-06	
underlying	JJ	4.31E-06	
burst	VB	4.31E-06	
survived	VBD	4.31E-06	
appreciated	VBN	4.31E-06	
that's	VBD	4.31E-06	
lit	JJ	4.31E-06	
city's	JJ	4.31E-06	
I'm	VBZ	4.31E-06	
stored	JJ	4.31E-06	
cannot	VB	4.31E-06	
associate	NN	4.31E-06	
teach	VBP	4.31E-06	
housed	VBD	4.31E-06	
quite	JJ	4.31E-06	
Congressional	NNP	4.31E-06	
inward	NN	4.31E-06	
knows	NNS	4.31E-06	
combined	VBD	4.31E-06	
commute	VBP	4.31E-06	
Against	IN	4.31E-06	
fast	NN	4.31E-06	
aren't	RB	4.31E-06	
planted	VBN	4.31E-06	
generalized	JJ	4.31E-06	
perform	VBP	4.31E-06	
furnish	JJ	4.31E-06	
endured	VBD	4.31E-06	
boy	JJ	4.31E-06	
mobile	NN	4.31E-06	
attendant	JJ	4.31E-06	
illiterate	JJ	4.31E-06	
insert	VB	4.31E-06	
smooth	VB	4.31E-06	
therefore	VBP	4.31E-06	
serves	NNS	4.31E-06	
past	RB	4.31E-06	
walks	VBZ	4.31E-06	
holy	NN	4.31E-06	
rubbed	VBN	4.31E-06	
estimate	VB	4.31E-06	
yelled	VBN	4.31E-06	
mock	NN	4.31E-06	
woman's	JJ	4.31E-06	
puzzle	NN	4.31E-06	
19th	JJ	4.31E-06	
amount	VB	4.31E-06	
heaven	VB	4.31E-06	
score	VB	4.31E-06	
$1 	NN	4.31E-06	
Note	NNP	4.31E-06	
smiled	VBN	4.31E-06	
ordered	JJ	4.31E-06	
Presbyterian	JJ	4.31E-06	
remove	VBP	4.31E-06	
moving	NN	4.31E-06	
focused	VBD	4.31E-06	
Protestants	NNPS	4.31E-06	
dissolved	JJ	4.31E-06	
disappointed	VBN	4.31E-06	
public-limit	JJ	4.31E-06	
block	VB	4.31E-06	
calm	VB	4.31E-06	
commute	NN	4.31E-06	
gold	JJ	4.31E-06	
Clearly	RB	4.31E-06	
cruel	NN	4.31E-06	
figure	VBP	4.31E-06	
confront	VB	4.31E-06	
doubled	VBD	4.31E-06	
wrinkled	JJ	4.31E-06	
bother	NN	4.31E-06	
wounded	JJ	4.31E-06	
consisted	VBN	4.31E-06	
mg.	JJ	4.31E-06	
unaware	NN	4.31E-06	
scratch	NN	4.31E-06	
labeled	VBN	4.31E-06	
induced	VBN	4.31E-06	
displays	VBZ	4.31E-06	
crystal	NN	4.31E-06	
respond	VBP	4.31E-06	
contours	NN	4.31E-06	
tree	JJ	4.31E-06	
surprise	VB	4.31E-06	
neglect	NN	4.31E-06	
loose	VB	4.31E-06	
tore	VBD	4.31E-06	
Fighting	NNP	4.31E-06	
yielded	VBD	4.31E-06	
conceded	VBN	4.31E-06	
dig	VB	4.31E-06	
obscure	VB	4.31E-06	
blend	NN	4.31E-06	
both	PDT	4.31E-06	
centered	VBD	4.31E-06	
tap	VB	4.31E-06	
pertinent	NN	4.31E-06	
justified	JJ	4.31E-06	
Stop	VB	4.31E-06	
smoking	VBG	4.31E-06	
right	VB	4.31E-06	
glad	VBN	4.31E-06	
alternate	JJ	4.31E-06	
northwest	RB	4.31E-06	
Order	NN	4.31E-06	
balance	VB	4.31E-06	
arose	NN	4.31E-06	
truly	NN	4.31E-06	
quick	NN	4.31E-06	
shifted	VBN	4.31E-06	
mature	VB	4.31E-06	
fur	JJ	4.31E-06	
halt	VB	4.31E-06	
dies	NNS	4.31E-06	
aside	RP	4.31E-06	
loving	NN	4.31E-06	
eat	NN	4.31E-06	
posted	VBN	4.31E-06	
trim	VB	4.31E-06	
elaborate	VB	4.31E-06	
damn	VB	4.31E-06	
file	VBP	4.31E-06	
astonishing	JJ	4.31E-06	
broadening	NN	4.31E-06	
servant	JJ	4.31E-06	
keep	NN	4.31E-06	
